what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1424206088743
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1424206090616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424206094151
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1424206099643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1424206099643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424206099662
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1424206114612
error,log,,,"Error in final launch sequence",1424206114619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424206114931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424206116311
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1424206118699
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1424206123703
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1424206129615
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1424206136561
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424206138527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424206144541
error,log,,,"Error in final launch sequence",1424206148308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424206148619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424206148734
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1424206148760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424206149640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424206149874
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1424206151239
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1424206158537
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1424206167563
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1424206179312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1424206180858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424206185988
error,log,,,"Error in final launch sequence",1424206189340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424206189520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424206191128
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1424206191589
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.TerminateAndRelaunch",1424206193316
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424206193795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1424206195311
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1424206199705
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1424206224776
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1424206259067
