what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1424705627965
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1424705627972
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1424705627974
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1424705627976
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1424705627978
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1424705627979
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1424705627980
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1424705627994
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1424705627995
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1424705627997
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1424705627998
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1424705627998
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1424705628004
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1424705628006
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1424705628032
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1424705628032
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1424705628038
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1424705628039
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1424705628041
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1424705628042
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1424705628052
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1424705628056
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1424705628058
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1424705628080
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1424705628081
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1424705628081
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1424705628083
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1424705628086
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1424705628094
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1424705628095
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1424705628096
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1424705628105
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1424705628115
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1424705628116
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1424705628121
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1424705628122
os,sysinfo,,,"linux",1424705628124
arch,sysinfo,,,"x86",1424705628124
ws,sysinfo,,,"gtk",1424705628124
locale,sysinfo,,,"en_US",1424705628124
processors,sysinfo,,,"1",1424705628125
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1424705628125
java.runtime.version,sysinfo,,,"1.6.0_24-b24",1424705628125
java.specification.name,sysinfo,,,"Java Platform API Specification",1424705628125
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1424705628125
java.specification.version,sysinfo,,,"1.6",1424705628125
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1424705628125
java.version,sysinfo,,,"1.6.0_24",1424705628125
java.vm.info,sysinfo,,,"mixed mode, sharing",1424705628125
java.vm.name,sysinfo,,,"OpenJDK Client VM",1424705628125
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1424705628125
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1424705628125
java.vm.specification.version,sysinfo,,,"1.0",1424705628125
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1424705628125
java.vm.version,sysinfo,,,"20.0-b12",1424705628125
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1424705628160
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1424705893471
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1424705893502
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1424705893507
